prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-05-01,17108991,-462,-16370,738,-24,-4,-10
FF-0F-06-01,17174527,-494,-16426,800,-24,-4,-10
FF-0F-07-01,17240063,-528,-16370,792,-24,-4,-10
FF-0F-08-01,17305599,-462,-16418,734,-24,-4,-10
FF-0F-09-01,17371135,-466,-16370,812,-24,-4,-10
FF-0F-0A-01,17436671,-466,-16408,908,-25,-5,-11
FF-0F-0B-01,17502207,-502,-16352,762,-25,-5,-11
FF-0F-0C-01,17567743,-470,-16388,756,-24,-5,-10
FF-0F-0D-01,17633279,-452,-16368,816,-24,-5,-10
FF-0F-0E-01,17698815,-466,-16364,782,-24,-4,-10
FF-0F-0F-01,17764351,-536,-16374,680,-24,-4,-10
FF-0F-10-01,17829887,-482,-16376,758,-23,-4,-11
FF-0F-11-01,17895423,-478,-16394,828,-23,-4,-11
FF-0F-12-01,17960959,-500,-16390,850,-24,-4,-10
FF-0F-13-01,18026495,-526,-16330,732,-24,-4,-10
FF-0F-14-01,18092031,-508,-16426,774,-25,-3,-9
FF-0F-15-01,18157567,-478,-16390,810,-25,-3,-9
FF-0F-16-01,18223103,-454,-16344,866,-21,-5,-10
FF-0F-17-01,18288639,-488,-16344,638,-21,-5,-10
FF-0F-18-01,18354175,-508,-16448,662,-26,-4,-10
FF-0F-19-01,18419711,-472,-16394,798,-26,-4,-10
FF-0F-1A-01,18485247,-464,-16400,812,-24,-4,-12
FF-0F-1B-01,18550783,-488,-16346,754,-24,-4,-12
FF-0F-1C-01,18616319,-474,-16378,908,-23,-4,-11
FF-0F-1D-01,18681855,-418,-16346,868,-23,-4,-11
FF-0F-1E-01,18747391,-446,-16422,746,-26,-4,-9
FF-0F-1F-01,18812927,-488,-16416,682,-26,-4,-9
FF-0F-20-01,18878463,-474,-16402,724,-22,-5,-10
FF-0F-21-01,18943999,-470,-16402,856,-22,-5,-10
FF-0F-22-01,19009535,-514,-16408,774,-26,-4,-11
FF-0F-23-01,19075071,-478,-16394,844,-26,-4,-11
FF-0F-24-01,19140607,-484,-16312,730,-24,-4,-10
