prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-C7-00,13045759,360,16336,-282,-26,-5,-11
FF-0F-C8-00,13111295,364,16292,-354,-23,-5,-11
FF-0F-C9-00,13176831,324,16366,-200,-23,-5,-11
FF-0F-CA-00,13242367,374,16354,-242,-26,-4,-11
FF-0F-CB-00,13307903,350,16336,-374,-26,-4,-11
FF-0F-CC-00,13373439,340,16300,-242,-24,-3,-11
FF-0F-CD-00,13438975,352,16410,-312,-24,-3,-11
FF-0F-CE-00,13504511,346,16344,-206,-23,-3,-11
FF-0F-CF-00,13570047,368,16410,-294,-23,-3,-11
FF-0F-D0-00,13635583,374,16314,-378,-25,-4,-10
FF-0F-D1-00,13701119,338,16368,-218,-25,-4,-10
FF-0F-D2-00,13766655,322,16260,-178,-25,-3,-10
FF-0F-D3-00,13832191,356,16390,-346,-25,-3,-10
FF-0F-D4-00,13897727,340,16380,-224,-23,-3,-11
FF-0F-D5-00,13963263,362,16322,-298,-23,-3,-11
FF-0F-D6-00,14028799,370,16284,-250,-24,-4,-11
FF-0F-D7-00,14094335,326,16352,-196,-24,-4,-11
FF-0F-D8-00,14159871,336,16336,-224,-26,-5,-11
FF-0F-D9-00,14225407,342,16404,-242,-26,-5,-11
FF-0F-DA-00,14290943,410,16318,-198,-23,-4,-11
FF-0F-DB-00,14356479,404,16352,-368,-23,-4,-11
FF-0F-DC-00,14422015,342,16378,-266,-23,-4,-11
FF-0F-DD-00,14487551,336,16326,-270,-23,-4,-9
FF-0F-DE-00,14553087,344,16330,-160,-23,-4,-9
FF-0F-DF-00,14618623,332,16330,-152,-24,-4,-11
FF-0F-E0-00,14684159,376,16322,-312,-24,-4,-11
FF-0F-E1-00,14749695,380,16376,-322,-24,-5,-10
FF-0F-E2-00,14815231,372,16330,-264,-24,-5,-10
FF-0F-E3-00,14880767,358,16348,-240,-25,-3,-11
FF-0F-E4-00,14946303,342,16362,-230,-25,-3,-11
FF-0F-E5-00,15011839,370,16360,-362,-25,-4,-8
FF-0F-E6-00,15077375,388,16318,-318,-25,-4,-8
FF-0F-E7-00,15142911,374,16392,-218,-24,-4,-11
FF-0F-E8-00,15208447,340,16420,-264,-24,-4,-11
FF-0F-E9-00,15273983,348,16280,-312,-23,-4,-11
FF-0F-EA-00,15339519,342,16378,-350,-23,-4,-11
FF-0F-EB-00,15405055,346,16298,-216,-25,-3,-10
FF-0F-EC-00,15470591,412,16330,-182,-25,-3,-10
FF-0F-ED-00,15536127,388,16434,-316,-22,-4,-11
FF-0F-EE-00,15601663,370,16322,-294,-22,-4,-11
FF-0F-EF-00,15667199,346,16348,-302,-25,-3,-11
FF-0F-F0-00,15732735,346,16342,-248,-25,-3,-11
FF-0F-F1-00,15798271,380,16356,-182,-23,-4,-10
FF-0F-F2-00,15863807,382,16342,-314,-23,-4,-10
FF-0F-F3-00,15929343,380,16304,-398,-24,-4,-11
FF-0F-F4-00,15994879,336,16326,-192,-24,-4,-11
FF-0F-F5-00,16060415,346,16332,-230,-25,-3,-10
FF-0F-F6-00,16125951,370,16322,-318,-25,-3,-10
FF-0F-F7-00,16191487,398,16376,-318,-23,-3,-10
FF-0F-F8-00,16257023,388,16358,-156,-23,-3,-10
FF-0F-F9-00,16322559,362,16306,-230,-27,-4,-10
FF-0F-FA-00,16388095,338,16288,-312,-27,-4,-10
FF-0F-FB-00,16453631,358,16362,-308,-27,-4,-10
FF-0F-FC-00,16519167,386,16342,-292,-23,-3,-9
