prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-3C-91,2436632575,-1228,-206,16780,-9,16,0
FF-0F-3D-91,2436698111,-1216,-280,16764,-6,16,1
FF-0F-3E-91,2436763647,-1216,-232,16692,-6,16,1
FF-0F-3F-91,2436829183,-1212,-238,16674,-6,16,1
FF-0F-40-91,2436894719,-1188,-212,16750,-6,16,1
FF-0F-41-91,2436960255,-1212,-242,16662,-7,16,1
FF-0F-42-91,2437025791,-1178,-252,16738,-7,16,1
FF-0F-43-91,2437091327,-1174,-218,16780,-7,16,-1
FF-0F-44-91,2437156863,-1212,-218,16692,-7,16,-1
FF-0F-45-91,2437222399,-1210,-280,16744,-7,15,1
FF-0F-46-91,2437287935,-1224,-206,16808,-7,15,1
FF-0F-47-91,2437353471,-1232,-162,16746,-6,16,1
FF-0F-48-91,2437419007,-1190,-250,16786,-6,16,1
FF-0F-49-91,2437484543,-1212,-214,16784,-7,17,-1
FF-0F-4A-91,2437550079,-1224,-218,16730,-7,17,-1
FF-0F-4B-91,2437615615,-1194,-224,16748,-7,17,-1
FF-0F-4C-91,2437681151,-1180,-250,16788,-7,15,0
FF-0F-4D-91,2437746687,-1190,-192,16686,-7,15,0
FF-0F-4E-91,2437812223,-1184,-252,16744,-7,18,0
FF-0F-4F-91,2437877759,-1222,-192,16774,-7,18,0
FF-0F-50-91,2437943295,-1212,-212,16754,-6,16,1
FF-0F-51-91,2438008831,-1194,-230,16726,-6,16,1
FF-0F-52-91,2438074367,-1198,-212,16828,-6,16,0
FF-0F-53-91,2438139903,-1210,-242,16688,-6,16,0
FF-0F-54-91,2438205439,-1212,-196,16782,-7,15,0
FF-0F-55-91,2438270975,-1162,-232,16772,-7,15,0
FF-0F-56-91,2438336511,-1190,-220,16692,-6,16,0
FF-0F-57-91,2438402047,-1200,-250,16784,-6,16,0
FF-0F-58-91,2438467583,-1224,-196,16774,-6,16,0
FF-0F-59-91,2438533119,-1242,-188,16724,-6,16,0
FF-0F-5A-91,2438598655,-1168,-226,16770,-7,16,0
FF-0F-5B-91,2438664191,-1206,-230,16760,-7,16,0
FF-0F-5C-91,2438729727,-1202,-238,16704,-5,16,1
FF-0F-5D-91,2438795263,-1224,-220,16806,-5,16,1
FF-0F-5E-91,2438860799,-1222,-214,16696,-7,16,1
FF-0F-5F-91,2438926335,-1220,-196,16718,-7,16,1
FF-0F-60-91,2438991871,-1210,-220,16816,-6,17,0
FF-0F-61-91,2439057407,-1220,-172,16730,-6,17,0
FF-0F-62-91,2439122943,-1198,-246,16706,-7,15,0
FF-0F-63-91,2439188479,-1174,-202,16800,-7,15,0
FF-0F-64-91,2439254015,-1178,-220,16790,-7,15,0
FF-0F-65-91,2439319551,-1190,-212,16704,-5,15,0
FF-0F-66-91,2439385087,-1148,-252,16808,-5,15,0
FF-0F-67-91,2439450623,-1190,-224,16726,-7,15,0
FF-0F-68-91,2439516159,-1206,-192,16738,-7,15,0
FF-0F-69-91,2439581695,-1172,-270,16704,-6,16,0
FF-0F-6A-91,2439647231,-1200,-168,16744,-6,16,0
FF-0F-6B-91,2439712767,-1168,-276,16774,-7,16,1
FF-0F-6C-91,2439778303,-1216,-194,16804,-7,16,1
FF-0F-6D-91,2439843839,-1200,-218,16670,-6,17,0
FF-0F-6E-91,2439909375,-1190,-236,16758,-6,17,0
FF-0F-6F-91,2439974911,-1250,-232,16752,-7,16,1
FF-0F-70-91,2440040447,-1234,-206,16730,-7,16,1
FF-0F-71-91,2440105983,-1194,-244,16712,-6,16,0
FF-0F-72-91,2440171519,-1234,-232,16826,-6,16,0
FF-0F-73-91,2440237055,-1222,-178,16708,-6,16,2
FF-0F-74-91,2440302591,-1200,-252,16752,-6,16,2
FF-0F-75-91,2440368127,-1200,-224,16798,-6,16,0
FF-0F-76-91,2440433663,-1140,-188,16658,-6,16,0
FF-0F-77-91,2440499199,-1248,-186,16730,-7,16,1
FF-0F-78-91,2440564735,-1190,-220,16768,-7,16,1
FF-0F-79-91,2440630271,-1200,-236,16662,-6,17,1
FF-0F-7A-91,2440695807,-1228,-218,16716,-6,17,1
FF-0F-7B-91,2440761343,-1200,-206,16770,-6,16,0
FF-0F-7C-91,2440826879,-1232,-224,16650,-6,16,0
FF-0F-7D-91,2440892415,-1206,-226,16734,-6,16,0
FF-0F-7E-91,2440957951,-1188,-230,16812,-6,15,1
FF-0F-7F-91,2441023487,-1174,-224,16664,-6,15,1
FF-0F-80-91,2441089023,-1174,-244,16688,-7,14,0
FF-0F-81-91,2441154559,-1172,-258,16788,-7,14,0
FF-0F-82-91,2441220095,-1178,-212,16706,-6,17,0
FF-0F-83-91,2441285631,-1260,-226,16758,-6,17,0
FF-0F-84-91,2441351167,-1216,-200,16782,-7,15,0
FF-0F-85-91,2441416703,-1188,-212,16688,-7,15,0
FF-0F-86-91,2441482239,-1234,-224,16804,-7,15,2
FF-0F-87-91,2441547775,-1180,-246,16764,-7,15,2
FF-0F-88-91,2441613311,-1168,-236,16674,-6,16,1
FF-0F-89-91,2441678847,-1174,-212,16742,-6,16,1
FF-0F-8A-91,2441744383,-1212,-244,16782,-7,15,1
FF-0F-8B-91,2441809919,-1202,-212,16732,-7,15,1
FF-0F-8C-91,2441875455,-1234,-226,16722,-7,16,1
FF-0F-8D-91,2441940991,-1216,-246,16762,-7,16,1
FF-0F-8E-91,2442006527,-1194,-230,16646,-7,17,0
FF-0F-8F-91,2442072063,-1188,-224,16762,-7,17,0
FF-0F-90-91,2442137599,-1174,-162,16776,-7,15,0
FF-0F-91-91,2442203135,-1206,-200,16722,-7,15,0
FF-0F-92-91,2442268671,-1166,-200,16708,-8,16,0
FF-0F-93-91,2442334207,-1164,-208,16798,-8,16,0
FF-0F-94-91,2442399743,-1188,-194,16716,-8,16,0
FF-0F-95-91,2442465279,-1198,-212,16750,-5,16,1
FF-0F-96-91,2442530815,-1228,-220,16682,-5,16,1
FF-0F-97-91,2442596351,-1244,-214,16694,-7,16,0
FF-0F-98-91,2442661887,-1234,-250,16706,-7,16,0
FF-0F-99-91,2442727423,-1120,-200,16794,-5,16,0
FF-0F-9A-91,2442792959,-1202,-242,16698,-5,16,0
FF-0F-9B-91,2442858495,-1220,-226,16770,-5,16,1
FF-0F-9C-91,2442924031,-1188,-202,16780,-5,16,1
FF-0F-9D-91,2442989567,-1194,-214,16674,-5,16,1
FF-0F-9E-91,2443055103,-1228,-266,16738,-5,16,1
FF-0F-9F-91,2443120639,-1206,-202,16750,-7,16,0
FF-0F-A0-91,2443186175,-1212,-236,16738,-7,16,0
FF-0F-A1-91,2443251711,-1198,-256,16772,-5,15,0
FF-0F-A2-91,2443317247,-1198,-218,16732,-5,15,0
FF-0F-A3-91,2443382783,-1212,-238,16686,-6,16,0
FF-0F-A4-91,2443448319,-1238,-256,16766,-6,16,0
FF-0F-A5-91,2443513855,-1202,-200,16766,-6,16,1
FF-0F-A6-91,2443579391,-1174,-220,16694,-6,16,1
FF-0F-A7-91,2443644927,-1220,-224,16768,-7,16,1
FF-0F-A8-91,2443710463,-1228,-226,16802,-7,16,1
FF-0F-A9-91,2443775999,-1216,-252,16688,-7,16,0
FF-0F-AA-91,2443841535,-1190,-214,16754,-7,16,0
FF-0F-AB-91,2443907071,-1210,-230,16734,-7,17,1
FF-0F-AC-91,2443972607,-1212,-220,16722,-7,17,1
FF-0F-AD-91,2444038143,-1196,-256,16796,-7,17,1
FF-0F-AE-91,2444103679,-1148,-186,16740,-6,16,0
FF-0F-AF-91,2444169215,-1188,-202,16652,-6,16,0
FF-0F-B0-91,2444234751,-1194,-232,16762,-7,14,1
FF-0F-B1-91,2444300287,-1198,-186,16702,-7,14,1
FF-0F-B2-91,2444365823,-1212,-188,16692,-6,15,1
FF-0F-B3-91,2444431359,-1224,-238,16810,-6,15,1
FF-0F-B4-91,2444496895,-1172,-250,16734,-7,16,2
FF-0F-B5-91,2444562431,-1212,-236,16744,-7,16,2
FF-0F-B6-91,2444627967,-1190,-250,16804,-5,16,1
FF-0F-B7-91,2444693503,-1168,-196,16708,-5,16,1
FF-0F-B8-91,2444759039,-1194,-224,16704,-6,15,3
FF-0F-B9-91,2444824575,-1222,-220,16786,-6,15,3
FF-0F-BA-91,2444890111,-1180,-196,16676,-6,15,0
FF-0F-BB-91,2444955647,-1202,-200,16700,-6,15,0
FF-0F-BC-91,2445021183,-1206,-196,16786,-6,14,-2
FF-0F-BD-91,2445086719,-1220,-218,16734,-6,14,-2
FF-0F-BE-91,2445152255,-1228,-238,16786,-7,17,1
FF-0F-BF-91,2445217791,-1168,-170,16758,-7,17,1
FF-0F-C0-91,2445283327,-1178,-200,16704,-6,15,0
FF-0F-C1-91,2445348863,-1198,-236,16692,-6,15,0
FF-0F-C2-91,2445414399,-1200,-220,16776,-5,15,1
FF-0F-C3-91,2445479935,-1238,-238,16746,-5,15,1
FF-0F-C4-91,2445545471,-1190,-242,16720,-7,16,1
FF-0F-C5-91,2445611007,-1190,-200,16730,-7,16,1
FF-0F-C6-91,2445676543,-1162,-230,16680,-7,16,1
FF-0F-C7-91,2445742079,-1238,-206,16784,-5,15,0
FF-0F-C8-91,2445807615,-1184,-192,16776,-5,15,0
FF-0F-C9-91,2445873151,-1180,-188,16640,-6,16,1
FF-0F-CA-91,2445938687,-1232,-266,16692,-6,16,1
FF-0F-CB-91,2446004223,-1212,-188,16724,-5,15,0
FF-0F-CC-91,2446069759,-1200,-188,16718,-5,15,0
FF-0F-CD-91,2446135295,-1162,-246,16712,-6,16,0
FF-0F-CE-91,2446200831,-1228,-176,16798,-6,16,0
FF-0F-CF-91,2446266367,-1180,-226,16696,-6,16,1
FF-0F-D0-91,2446331903,-1210,-214,16686,-6,16,1
FF-0F-D1-91,2446397439,-1200,-224,16808,-6,16,1
FF-0F-D2-91,2446462975,-1188,-194,16704,-6,16,1
FF-0F-D3-91,2446528511,-1190,-230,16740,-6,15,2
FF-0F-D4-91,2446594047,-1172,-250,16782,-6,15,2
FF-0F-D5-91,2446659583,-1200,-212,16664,-5,16,1
FF-0F-D6-91,2446725119,-1174,-196,16740,-5,16,1
FF-0F-D7-91,2446790655,-1194,-242,16770,-6,16,-1
FF-0F-D8-91,2446856191,-1206,-218,16652,-6,16,-1
FF-0F-D9-91,2446921727,-1224,-218,16742,-5,15,1
FF-0F-DA-91,2446987263,-1200,-226,16738,-5,15,1
FF-0F-DB-91,2447052799,-1172,-212,16726,-6,17,1
FF-0F-DC-91,2447118335,-1234,-258,16764,-6,17,1
FF-0F-DD-91,2447183871,-1220,-188,16764,-6,17,1
FF-0F-DE-91,2447249407,-1174,-262,16708,-6,17,1
FF-0F-DF-91,2447314943,-1202,-226,16794,-6,17,1
FF-0F-E0-91,2447380479,-1172,-236,16720,-6,16,0
FF-0F-E1-91,2447446015,-1228,-258,16638,-6,16,0
FF-0F-E2-91,2447511551,-1206,-224,16778,-7,16,1
FF-0F-E3-91,2447577087,-1168,-192,16730,-7,16,1
FF-0F-E4-91,2447642623,-1250,-200,16656,-6,17,1
FF-0F-E5-91,2447708159,-1232,-242,16732,-6,17,1
FF-0F-E6-91,2447773695,-1184,-214,16766,-6,16,2
FF-0F-E7-91,2447839231,-1248,-206,16756,-6,16,2
FF-0F-E8-91,2447904767,-1212,-188,16764,-5,17,1
FF-0F-E9-91,2447970303,-1162,-238,16752,-5,17,1
FF-0F-EA-91,2448035839,-1202,-176,16722,-4,18,2
FF-0F-EB-91,2448101375,-1200,-230,16810,-4,18,2
FF-0F-EC-91,2448166911,-1156,-236,16720,-6,17,2
FF-0F-ED-91,2448232447,-1194,-224,16686,-6,17,2
FF-0F-EE-91,2448297983,-1206,-230,16774,-5,17,1
FF-0F-EF-91,2448363519,-1190,-214,16774,-5,17,1
FF-0F-F0-91,2448429055,-1166,-224,16736,-7,18,2
FF-0F-F1-91,2448494591,-1192,-238,16750,-7,18,2
FF-0F-F2-91,2448560127,-1198,-212,16760,-5,18,2
FF-0F-F3-91,2448625663,-1248,-256,16706,-5,18,2
FF-0F-F4-91,2448691199,-1150,-208,16790,-6,17,2
FF-0F-F5-91,2448756735,-1200,-182,16740,-6,17,2
FF-0F-F6-91,2448822271,-1220,-212,16662,-6,18,0
FF-0F-F7-91,2448887807,-1202,-232,16832,-6,18,0
FF-0F-F8-91,2448953343,-1184,-194,16784,-6,18,0
FF-0F-F9-91,2449018879,-1198,-266,16684,-6,16,1
FF-0F-FA-91,2449084415,-1216,-188,16826,-6,16,1
FF-0F-FB-91,2449149951,-1220,-252,16728,-5,17,1
FF-0F-FC-91,2449215487,-1188,-194,16732,-5,17,1
FF-0F-FD-91,2449281023,-1188,-214,16808,-6,17,1
FF-0F-FE-91,2449346559,-1212,-200,16740,-6,17,1
FF-0F-FF-91,2449412095,-1220,-276,16676,-5,16,1
FF-0F-00-92,2449477631,-1224,-206,16776,-5,16,1
FF-0F-01-92,2449543167,-1188,-188,16722,-6,17,1
FF-0F-02-92,2449608703,-1202,-224,16710,-6,17,1
FF-0F-03-92,2449674239,-1188,-176,16830,-6,15,1
FF-0F-04-92,2449739775,-1202,-206,16658,-6,15,1
FF-0F-05-92,2449805311,-1210,-262,16744,-5,16,2
FF-0F-06-92,2449870847,-1202,-206,16780,-5,16,2
FF-0F-07-92,2449936383,-1188,-238,16704,-6,16,1
FF-0F-08-92,2450001919,-1234,-236,16730,-6,16,1
FF-0F-09-92,2450067455,-1198,-230,16812,-5,16,1
FF-0F-0A-92,2450132991,-1232,-226,16710,-5,16,1
FF-0F-0B-92,2450198527,-1254,-202,16722,-7,17,2
FF-0F-0C-92,2450264063,-1238,-192,16806,-7,17,2
FF-0F-0D-92,2450329599,-1168,-276,16686,-6,17,1
FF-0F-0E-92,2450395135,-1212,-242,16718,-6,17,1
FF-0F-0F-92,2450460671,-1188,-250,16784,-6,17,1
FF-0F-10-92,2450526207,-1206,-226,16700,-6,16,2
FF-0F-11-92,2450591743,-1194,-236,16752,-6,16,2
FF-0F-12-92,2450657279,-1202,-206,16846,-5,17,2
FF-0F-13-92,2450722815,-1162,-238,16738,-5,17,2
FF-0F-14-92,2450788351,-1216,-208,16752,-7,16,1
FF-0F-15-92,2450853887,-1224,-226,16826,-7,16,1
FF-0F-16-92,2450919423,-1200,-220,16636,-4,18,1
FF-0F-17-92,2450984959,-1216,-250,16730,-4,18,1
FF-0F-18-92,2451050495,-1188,-256,16746,-7,17,2
FF-0F-19-92,2451116031,-1180,-212,16712,-7,17,2
FF-0F-1A-92,2451181567,-1192,-246,16762,-6,16,2
FF-0F-1B-92,2451247103,-1180,-232,16752,-6,16,2
FF-0F-1C-92,2451312639,-1174,-208,16692,-6,17,2
FF-0F-1D-92,2451378175,-1216,-206,16848,-6,17,2
FF-0F-1E-92,2451443711,-1210,-188,16808,-5,17,1
FF-0F-1F-92,2451509247,-1190,-230,16706,-5,17,1
FF-0F-20-92,2451574783,-1222,-258,16808,-7,18,1
FF-0F-21-92,2451640319,-1178,-220,16784,-7,18,1
FF-0F-22-92,2451705855,-1206,-236,16730,-5,16,1
FF-0F-23-92,2451771391,-1148,-196,16770,-5,16,1
FF-0F-24-92,2451836927,-1212,-194,16740,-6,17,1
FF-0F-25-92,2451902463,-1238,-250,16648,-6,17,1
FF-0F-26-92,2451967999,-1212,-236,16804,-6,16,2
FF-0F-27-92,2452033535,-1166,-220,16688,-6,16,2
FF-0F-28-92,2452099071,-1190,-290,16690,-6,16,2
FF-0F-29-92,2452164607,-1194,-236,16814,-6,16,0
FF-0F-2A-92,2452230143,-1152,-244,16738,-6,16,0
FF-0F-2B-92,2452295679,-1206,-238,16684,-5,17,1
FF-0F-2C-92,2452361215,-1166,-246,16812,-5,17,1
FF-0F-2D-92,2452426751,-1180,-212,16770,-5,18,2
FF-0F-2E-92,2452492287,-1180,-208,16720,-5,18,2
FF-0F-2F-92,2452557823,-1202,-242,16752,-6,17,1
FF-0F-30-92,2452623359,-1158,-200,16738,-6,17,1
FF-0F-31-92,2452688895,-1238,-218,16738,-5,17,1
FF-0F-32-92,2452754431,-1234,-200,16762,-5,17,1
FF-0F-33-92,2452819967,-1184,-200,16696,-5,18,1
FF-0F-34-92,2452885503,-1238,-200,16690,-5,18,1
FF-0F-35-92,2452951039,-1200,-236,16784,-6,16,1
FF-0F-36-92,2453016575,-1212,-188,16728,-6,16,1
FF-0F-37-92,2453082111,-1190,-256,16742,-5,16,1
FF-0F-38-92,2453147647,-1194,-214,16796,-5,16,1
FF-0F-39-92,2453213183,-1178,-220,16694,-4,17,2
FF-0F-3A-92,2453278719,-1168,-238,16756,-4,17,2
FF-0F-3B-92,2453344255,-1188,-242,16746,-7,17,1
FF-0F-3C-92,2453409791,-1210,-202,16720,-7,17,1
FF-0F-3D-92,2453475327,-1180,-242,16736,-6,17,0
FF-0F-3E-92,2453540863,-1194,-220,16788,-6,17,0
FF-0F-3F-92,2453606399,-1202,-200,16710,-6,17,2
FF-0F-40-92,2453671935,-1198,-236,16726,-6,17,2
FF-0F-41-92,2453737471,-1210,-218,16774,-6,17,2
FF-0F-42-92,2453803007,-1210,-250,16724,-6,17,2
FF-0F-43-92,2453868543,-1174,-208,16746,-6,17,2
FF-0F-44-92,2453934079,-1222,-246,16754,-5,17,2
FF-0F-45-92,2453999615,-1172,-196,16722,-5,17,2
FF-0F-46-92,2454065151,-1188,-232,16704,-5,17,2
FF-0F-47-92,2454130687,-1206,-186,16770,-5,17,2
FF-0F-48-92,2454196223,-1200,-214,16750,-5,16,1
FF-0F-49-92,2454261759,-1224,-270,16768,-5,16,1
FF-0F-4A-92,2454327295,-1210,-226,16824,-6,17,2
FF-0F-4B-92,2454392831,-1180,-238,16726,-6,17,2
FF-0F-4C-92,2454458367,-1200,-214,16734,-5,15,1
FF-0F-4D-92,2454523903,-1146,-186,16790,-5,15,1
FF-0F-4E-92,2454589439,-1206,-188,16702,-5,17,2
FF-0F-4F-92,2454654975,-1256,-256,16724,-5,17,2
FF-0F-50-92,2454720511,-1202,-200,16762,-8,16,1
FF-0F-51-92,2454786047,-1220,-212,16738,-8,16,1
FF-0F-52-92,2454851583,-1190,-224,16760,-5,18,1
FF-0F-53-92,2454917119,-1162,-224,16780,-5,18,1
FF-0F-54-92,2454982655,-1172,-270,16708,-7,16,1
FF-0F-55-92,2455048191,-1200,-244,16764,-7,16,1
FF-0F-56-92,2455113727,-1220,-252,16834,-5,18,0
FF-0F-57-92,2455179263,-1180,-194,16730,-5,18,0
FF-0F-58-92,2455244799,-1166,-266,16770,-6,18,1
FF-0F-59-92,2455310335,-1194,-188,16770,-6,18,1
FF-0F-5A-92,2455375871,-1222,-186,16706,-6,18,1
FF-0F-5B-92,2455441407,-1200,-250,16766,-6,18,1
FF-0F-5C-92,2455506943,-1188,-220,16786,-6,18,1
FF-0F-5D-92,2455572479,-1220,-202,16650,-6,18,1
FF-0F-5E-92,2455638015,-1222,-220,16720,-6,18,1
FF-0F-5F-92,2455703551,-1168,-212,16782,-6,16,1
FF-0F-60-92,2455769087,-1178,-206,16706,-6,16,1
FF-0F-61-92,2455834623,-1202,-226,16784,-6,16,1
FF-0F-62-92,2455900159,-1202,-200,16766,-6,16,1
FF-0F-63-92,2455965695,-1184,-244,16710,-5,17,1
FF-0F-64-92,2456031231,-1198,-238,16774,-5,17,1
FF-0F-65-92,2456096767,-1172,-188,16788,-5,16,0
FF-0F-66-92,2456162303,-1210,-196,16702,-5,16,0
FF-0F-67-92,2456227839,-1162,-236,16786,-7,17,1
FF-0F-68-92,2456293375,-1180,-220,16812,-7,17,1
FF-0F-69-92,2456358911,-1222,-218,16704,-6,17,1
FF-0F-6A-92,2456424447,-1232,-224,16746,-6,17,1
FF-0F-6B-92,2456489983,-1212,-188,16756,-7,16,1
FF-0F-6C-92,2456555519,-1220,-212,16688,-7,16,1
FF-0F-6D-92,2456621055,-1198,-192,16792,-4,17,3
FF-0F-6E-92,2456686591,-1174,-242,16680,-4,17,3
FF-0F-6F-92,2456752127,-1216,-244,16732,-7,18,2
FF-0F-70-92,2456817663,-1210,-218,16792,-7,18,2
FF-0F-71-92,2456883199,-1184,-200,16712,-4,15,1
FF-0F-72-92,2456948735,-1230,-206,16754,-4,15,1
FF-0F-73-92,2457014271,-1194,-230,16716,-4,15,1
FF-0F-74-92,2457079807,-1202,-188,16716,-6,17,1
FF-0F-75-92,2457145343,-1184,-250,16686,-6,17,1
FF-0F-76-92,2457210879,-1184,-202,16794,-6,16,1
FF-0F-77-92,2457276415,-1136,-232,16752,-6,16,1
FF-0F-78-92,2457341951,-1180,-220,16742,-6,17,2
FF-0F-79-92,2457407487,-1198,-230,16812,-6,17,2
FF-0F-7A-92,2457473023,-1166,-218,16754,-5,17,1
FF-0F-7B-92,2457538559,-1194,-164,16738,-5,17,1
FF-0F-7C-92,2457604095,-1210,-200,16738,-5,16,2
FF-0F-7D-92,2457669631,-1184,-172,16760,-5,16,2
FF-0F-7E-92,2457735167,-1232,-244,16662,-7,17,1
FF-0F-7F-92,2457800703,-1220,-218,16808,-7,17,1
FF-0F-80-92,2457866239,-1212,-244,16786,-4,17,1
FF-0F-81-92,2457931775,-1202,-196,16698,-4,17,1
FF-0F-82-92,2457997311,-1182,-214,16886,-5,16,2
FF-0F-83-92,2458062847,-1200,-218,16704,-5,16,2
FF-0F-84-92,2458128383,-1174,-252,16728,-6,17,3
FF-0F-85-92,2458193919,-1202,-230,16804,-6,17,3
FF-0F-86-92,2458259455,-1202,-172,16728,-7,16,2
FF-0F-87-92,2458324991,-1216,-200,16776,-7,16,2
FF-0F-88-92,2458390527,-1206,-208,16802,-5,17,2
FF-0F-89-92,2458456063,-1202,-236,16728,-5,17,2
FF-0F-8A-92,2458521599,-1206,-218,16782,-6,17,0
FF-0F-8B-92,2458587135,-1190,-244,16792,-6,17,0
FF-0F-8C-92,2458652671,-1172,-232,16774,-6,17,0
FF-0F-8D-92,2458718207,-1198,-244,16728,-6,16,1
FF-0F-8E-92,2458783743,-1206,-186,16828,-6,16,1
FF-0F-8F-92,2458849279,-1190,-256,16708,-5,17,1
FF-0F-90-92,2458914815,-1194,-214,16782,-5,17,1
FF-0F-91-92,2458980351,-1210,-258,16772,-7,17,0
FF-0F-92-92,2459045887,-1168,-268,16720,-7,17,0
FF-0F-93-92,2459111423,-1198,-232,16854,-5,18,1
FF-0F-94-92,2459176959,-1188,-206,16800,-5,18,1
FF-0F-95-92,2459242495,-1194,-182,16726,-6,17,1
FF-0F-96-92,2459308031,-1242,-246,16764,-6,17,1
FF-0F-97-92,2459373567,-1206,-244,16794,-6,16,0
FF-0F-98-92,2459439103,-1206,-232,16746,-6,16,0
FF-0F-99-92,2459504639,-1232,-202,16792,-6,16,0
FF-0F-9A-92,2459570175,-1200,-170,16786,-6,16,0
FF-0F-9B-92,2459635711,-1206,-144,16704,-5,18,2
FF-0F-9C-92,2459701247,-1178,-224,16744,-5,18,2
FF-0F-9D-92,2459766783,-1188,-226,16768,-5,16,1
FF-0F-9E-92,2459832319,-1184,-232,16712,-5,16,1
FF-0F-9F-92,2459897855,-1210,-276,16750,-6,17,2
FF-0F-A0-92,2459963391,-1212,-244,16770,-6,17,2
FF-0F-A1-92,2460028927,-1216,-182,16710,-4,18,1
FF-0F-A2-92,2460094463,-1188,-188,16776,-4,18,1
FF-0F-A3-92,2460159999,-1198,-218,16750,-6,17,1
FF-0F-A4-92,2460225535,-1184,-202,16670,-6,17,1
FF-0F-A5-92,2460291071,-1216,-232,16832,-6,17,1
FF-0F-A6-92,2460356607,-1202,-212,16774,-6,17,2
FF-0F-A7-92,2460422143,-1190,-224,16692,-6,17,2
FF-0F-A8-92,2460487679,-1184,-202,16786,-6,17,0
FF-0F-A9-92,2460553215,-1200,-152,16740,-6,17,0
FF-0F-AA-92,2460618751,-1198,-244,16774,-6,18,2
FF-0F-AB-92,2460684287,-1234,-236,16808,-6,18,2
FF-0F-AC-92,2460749823,-1188,-294,16716,-6,18,1
FF-0F-AD-92,2460815359,-1220,-252,16728,-6,18,1
FF-0F-AE-92,2460880895,-1212,-230,16792,-5,17,2
FF-0F-AF-92,2460946431,-1172,-150,16726,-5,17,2
FF-0F-B0-92,2461011967,-1174,-224,16726,-5,16,1
FF-0F-B1-92,2461077503,-1222,-226,16852,-5,16,1
FF-0F-B2-92,2461143039,-1210,-202,16706,-6,17,2
FF-0F-B3-92,2461208575,-1222,-244,16746,-6,17,2
FF-0F-B4-92,2461274111,-1216,-220,16806,-6,17,1
FF-0F-B5-92,2461339647,-1174,-192,16720,-6,17,1
FF-0F-B6-92,2461405183,-1180,-224,16786,-6,17,1
FF-0F-B7-92,2461470719,-1188,-182,16836,-6,17,1
FF-0F-B8-92,2461536255,-1210,-208,16688,-6,17,2
FF-0F-B9-92,2461601791,-1228,-252,16780,-6,17,2
FF-0F-BA-92,2461667327,-1198,-224,16786,-6,16,1
FF-0F-BB-92,2461732863,-1194,-192,16716,-6,16,1
FF-0F-BC-92,2461798399,-1222,-206,16762,-6,16,1
FF-0F-BD-92,2461863935,-1174,-226,16786,-6,18,2
FF-0F-BE-92,2461929471,-1188,-220,16724,-6,18,2
FF-0F-BF-92,2461995007,-1210,-218,16780,-6,17,2
FF-0F-C0-92,2462060543,-1202,-232,16760,-6,17,2
FF-0F-C1-92,2462126079,-1210,-194,16740,-6,17,1
FF-0F-C2-92,2462191615,-1200,-202,16762,-6,17,1
FF-0F-C3-92,2462257151,-1228,-172,16768,-5,17,1
FF-0F-C4-92,2462322687,-1200,-192,16760,-5,17,1
FF-0F-C5-92,2462388223,-1212,-178,16754,-6,16,2
FF-0F-C6-92,2462453759,-1190,-218,16750,-6,16,2
FF-0F-C7-92,2462519295,-1210,-224,16698,-5,18,1
FF-0F-C8-92,2462584831,-1202,-246,16764,-5,18,1
FF-0F-C9-92,2462650367,-1206,-200,16802,-6,17,2
FF-0F-CA-92,2462715903,-1184,-194,16728,-6,17,2
FF-0F-CB-92,2462781439,-1174,-236,16740,-5,16,1
FF-0F-CC-92,2462846975,-1210,-208,16790,-5,16,1
FF-0F-CD-92,2462912511,-1274,-194,16764,-6,18,1
FF-0F-CE-92,2462978047,-1202,-250,16784,-6,18,1
FF-0F-CF-92,2463043583,-1206,-236,16758,-6,16,2
FF-0F-D0-92,2463109119,-1180,-192,16644,-6,16,2
FF-0F-D1-92,2463174655,-1184,-218,16828,-6,17,1
FF-0F-D2-92,2463240191,-1162,-206,16750,-6,17,1
FF-0F-D3-92,2463305727,-1190,-196,16674,-5,16,1
FF-0F-D4-92,2463371263,-1234,-224,16800,-5,16,1
FF-0F-D5-92,2463436799,-1180,-178,16794,-5,16,1
FF-0F-D6-92,2463502335,-1200,-192,16710,-6,15,2
FF-0F-D7-92,2463567871,-1180,-212,16814,-6,15,2
FF-0F-D8-92,2463633407,-1202,-232,16834,-4,16,1
FF-0F-D9-92,2463698943,-1216,-226,16722,-4,16,1
FF-0F-DA-92,2463764479,-1184,-262,16748,-6,17,1
FF-0F-DB-92,2463830015,-1224,-290,16716,-6,17,1
FF-0F-DC-92,2463895551,-1212,-268,16688,-6,16,2
FF-0F-DD-92,2463961087,-1202,-220,16776,-6,16,2
FF-0F-DE-92,2464026623,-1166,-218,16724,-4,17,0
FF-0F-DF-92,2464092159,-1184,-220,16728,-4,17,0
FF-0F-E0-92,2464157695,-1220,-212,16780,-5,16,2
FF-0F-E1-92,2464223231,-1206,-230,16788,-5,16,2
FF-0F-E2-92,2464288767,-1206,-244,16730,-6,16,0
FF-0F-E3-92,2464354303,-1210,-294,16826,-6,16,0
FF-0F-E4-92,2464419839,-1198,-250,16734,-5,17,1
FF-0F-E5-92,2464485375,-1184,-218,16650,-5,17,1
FF-0F-E6-92,2464550911,-1220,-230,16780,-6,17,2
